17,2,13,15,21,21,23,22,23,23,25,25,25,26,25,25,25,24,26,25,26,25,27,25,26,27,27,26,27,27,27,27,29,29,28,29,28,30,31,28,28,29,29,30,29,28,29,28,31,28,27,28,29,29,27,29,27,28,28,29,28,25,22,13,4,2,1,2,11,12,13,16,7,5,7,11,14,23,26,28,13,2,9,15,20,21,22,21,23,23,25,24,25,25,25,25,25,25,24,26,27,25,26,25,27,27,26,26,26,27,27,27,29,27,27,28,27,28,28,30,29,27,27,31,28,29,31,31,31,29,27,27,27,28,27,28,28,27,27,27,27,24,17,6,1,2,2,7,16,16,16,10,1,8,11,24,31,32,32,33
12,3,8,13,19,21,21,22,25,25,25,25,25,25,25,25,25,23,25,25,27,26,26,25,27,25,27,25,27,27,29,27,28,29,27,27,28,27,28,27,29,30,28,29,31,31,31,32,32,29,28,27,29,28,28,28,28,27,28,27,26,21,10,0,2,2,3,10,15,16,11,3,10,19,23,28,32,33,34,35,16,10,2,7,15,17,20,21,22,23,25,24,25,26,25,23,23,23,25,27,25,23,25,25,25,25,26,26,27,27,27,27,28,27,26,27,27,28,28,27,29,30,30,31,31,31,30,32,31,28,28,29,29,28,27,27,28,27,27,27,25,18,3,3,5,3,6,12,17,16,15,0,9,26,30,33,34,35,35,34
17,16,7,2,7,12,17,19,22,22,25,25,25,25,25,23,25,25,25,25,25,25,26,24,26,26,27,25,27,27,27,27,26,26,27,27,28,28,27,28,31,31,31,29,31,31,31,30,33,29,26,27,27,27,27,27,27,27,27,27,25,17,0,7,9,6,10,14,7,17,16,8,15,25,30,33,35,35,34,33,17,16,16,14,9,1,9,15,19,23,25,23,26,25,25,23,25,24,24,25,25,25,27,25,27,26,28,27,26,27,27,28,28,28,28,28,28,29,30,30,30,30,30,29,30,30,30,31,32,31,27,27,28,27,25,28,29,27,27,26,22,10,3,12,12,8,15,6,3,11,16,5,16,25,30,34,34,34,33,33
15,17,17,16,17,15,3,8,17,21,25,25,26,26,27,26,25,25,25,23,26,25,27,26,26,27,27,27,27,28,27,28,26,28,29,27,30,29,29,29,31,31,30,32,31,30,32,32,31,29,27,27,28,26,28,28,29,27,27,27,21,7,6,13,17,14,16,5,5,6,11,8,21,28,32,34,34,34,32,29,12,15,17,15,16,16,13,1,15,18,24,23,25,23,25,25,27,23,24,25,25,24,25,26,27,26,27,27,27,27,26,28,27,29,28,30,29,30,31,31,30,30,30,31,31,31,33,33,32,29,29,27,27,27,27,29,29,29,27,25,18,3,6,12,17,15,13,6,0,2,5,20,28,33,34,34,34,33,32,31
9,13,16,16,16,17,16,10,6,17,24,23,26,24,23,24,25,25,25,25,25,23,26,25,25,26,27,27,26,27,26,27,28,29,29,28,29,30,31,31,31,30,31,30,30,32,31,33,31,29,27,28,28,29,27,28,29,27,26,25,17,1,7,12,16,12,12,8,2,15,21,28,32,34,35,33,33,32,32,33,8,11,13,17,17,17,16,13,0,15,22,21,25,24,25,25,25,23,26,25,25,25,25,25,26,26,26,27,27,27,27,27,27,29,27,29,29,29,30,30,31,31,30,31,31,30,31,33,33,29,28,27,29,29,27,29,29,27,26,25,18,2,6,10,17,12,14,11,11,25,30,32,33,34,34,33,33,32,33,33
8,10,12,16,17,17,13,15,5,12,23,22,25,23,26,25,24,23,26,24,25,25,27,25,27,26,26,25,27,27,29,28,29,27,29,29,29,29,30,29,31,31,30,31,31,30,32,32,31,30,29,27,30,27,29,29,29,27,27,27,22,4,4,10,16,12,12,6,12,27,30,32,32,34,34,32,32,32,31,32,7,7,11,16,16,17,15,14,8,10,21,21,25,25,24,25,23,24,26,25,25,25,26,26,25,26,27,25,27,27,27,27,28,30,28,27,28,29,30,29,30,31,29,31,30,31,30,30,31,27,30,30,29,28,28,27,28,29,27,27,23,10,5,11,16,11,3,1,20,28,30,32,32,33,33,32,31,31,32,31
4,6,10,16,17,17,15,15,10,6,19,23,23,23,23,25,27,25,25,25,26,25,27,26,25,27,27,27,26,27,27,27,27,28,29,29,28,31,29,30,30,30,30,31,30,30,30,29,29,30,29,28,29,29,27,29,29,27,27,27,25,15,1,10,16,11,0,6,24,31,30,31,31,32,32,31,28,29,30,30,3,3,7,12,17,17,15,13,7,6,20,21,25,23,25,25,25,25,25,25,25,26,27,26,26,26,27,26,27,27,27,27,28,27,28,30,27,30,30,30,31,31,29,31,29,29,29,28,28,29,27,28,28,29,29,29,30,28,27,28,27,21,3,7,16,17,16,14,11,30,32,31,31,32,31,30,30,30,30,29
3,2,6,9,14,16,15,13,8,5,19,21,23,25,25,24,24,22,23,23,25,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,29,29,30,29,29,28,27,29,28,27,28,28,27,28,28,30,29,27,29,28,29,27,27,26,26,25,13,5,13,13,13,16,11,28,32,35,34,32,31,31,31,32,30,28,1,0,3,7,10,14,13,13,6,3,17,21,25,25,25,24,23,23,25,25,23,25,25,25,25,26,29,25,27,27,26,27,27,28,28,29,29,30,30,31,30,29,28,28,27,29,27,27,27,29,27,29,28,28,28,29,29,29,27,26,27,25,21,5,12,8,8,16,2,27,32,35,34,33,32,32,31,32,32,30
1,2,2,6,7,9,10,8,7,3,17,20,23,23,25,23,23,23,24,24,24,25,25,25,25,27,26,28,26,27,27,28,27,28,27,28,29,30,29,29,29,28,26,27,27,28,27,28,27,28,29,29,28,26,27,27,27,27,27,27,27,26,25,13,8,11,7,12,5,30,32,33,33,32,32,33,32,32,31,28,0,2,3,4,5,3,3,7,6,4,17,20,25,25,25,24,25,22,25,25,25,24,26,26,26,27,27,27,26,27,28,28,28,28,28,28,29,29,30,30,29,29,25,29,27,28,28,28,29,27,30,29,29,29,29,29,29,27,26,27,26,27,25,18,4,12,7,10,3,28,32,33,33,32,33,33,33,32,29,28
2,1,3,3,3,3,3,4,6,4,17,21,23,25,26,25,23,25,25,23,25,25,25,25,27,26,27,26,27,28,27,27,28,30,29,30,27,27,27,30,30,29,27,27,27,27,28,26,29,28,28,27,29,29,28,29,27,27,27,27,27,26,25,21,1,13,13,8,17,1,14,26,28,32,33,32,32,32,28,26,1,0,3,3,2,3,1,3,2,4,17,21,23,23,23,25,23,23,25,25,25,24,25,25,25,26,27,26,27,27,26,26,28,30,28,30,28,30,29,31,30,27,28,30,27,27,26,26,27,27,28,27,28,30,28,27,28,27,27,27,27,26,25,23,11,7,17,16,16,15,17,14,6,31,34,32,31,31,30,29
2,2,2,3,2,2,3,3,1,2,18,20,23,24,26,23,25,23,24,23,25,25,25,25,25,26,26,25,27,27,27,27,29,29,28,28,28,29,28,29,29,31,28,29,27,27,26,26,27,26,27,26,27,27,28,28,27,27,27,27,27,25,25,25,20,2,13,7,13,6,11,15,11,33,34,32,31,31,31,30,6,5,3,5,3,3,2,2,0,1,13,19,23,23,23,25,24,23,25,24,25,25,24,26,24,27,27,26,26,27,27,28,27,28,28,29,27,28,30,29,29,29,27,28,28,27,29,27,28,27,28,27,27,26,29,27,27,27,26,28,26,26,26,26,23,17,7,16,17,30,31,30,34,35,34,32,31,31,30,31
7,6,5,6,5,4,2,2,0,0,13,20,23,23,24,23,23,25,24,23,25,23,25,26,26,26,27,27,27,25,27,27,27,28,28,29,28,29,28,28,29,30,27,28,27,27,26,25,27,27,28,27,28,28,27,28,27,27,27,27,26,25,26,25,24,23,9,12,3,26,32,33,35,35,34,33,32,31,32,32,9,7,6,7,8,7,4,1,0,1,14,18,23,23,25,24,24,24,23,23,24,24,25,26,25,27,27,27,25,26,26,27,27,27,29,29,29,27,28,27,27,28,27,27,28,26,27,26,27,27,27,26,27,27,27,27,27,26,27,27,26,25,25,25,23,23,21,6,16,13,30,32,34,34,35,34,33,33,32,33
10,8,7,8,10,7,6,3,1,0,9,19,22,25,25,25,24,23,23,23,23,23,25,25,24,26,27,25,27,27,27,27,27,29,27,28,27,29,28,29,28,27,26,27,27,27,26,26,28,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,23,25,23,21,6,12,25,31,33,34,35,35,34,34,33,33,12,12,10,10,10,10,6,3,1,0,10,20,22,24,25,23,23,23,23,24,25,24,25,26,26,26,27,25,25,27,27,27,27,30,28,28,27,28,27,28,31,28,27,27,27,27,26,26,27,27,27,26,27,26,27,27,26,26,25,27,27,24,25,25,25,24,24,23,18,3,14,30,32,33,34,34,34,35,34,33
12,12,8,10,12,12,7,5,2,0,7,18,21,22,23,22,23,22,23,23,24,23,25,25,25,25,26,25,26,27,27,26,26,27,27,27,28,28,28,29,29,29,26,27,27,26,27,27,26,27,26,27,27,25,27,27,26,26,25,24,26,24,24,25,23,23,23,21,20,12,17,29,31,32,34,34,35,35,35,34,12,9,10,9,11,12,10,3,1,0,6,16,23,22,23,23,23,24,23,25,23,25,25,25,26,25,27,25,26,27,27,27,27,27,27,27,27,29,28,29,28,28,27,25,26,26,25,27,25,25,25,26,26,25,25,27,25,25,25,25,26,25,26,23,24,23,22,21,19,17,7,27,31,32,34,34,35,35,35,35
11,11,7,9,11,12,10,6,2,0,5,13,21,22,23,23,23,22,23,24,24,23,25,23,25,26,26,25,25,27,27,27,28,27,27,28,26,28,28,29,29,27,27,25,25,25,26,26,27,26,26,26,27,25,25,27,25,25,24,25,25,23,23,23,23,22,22,21,17,13,17,30,32,32,33,33,35,35,35,35,11,7,6,8,10,10,8,6,3,1,4,13,20,23,23,23,25,23,22,23,23,25,25,24,25,27,25,26,25,27,26,26,27,27,27,27,26,28,29,27,29,29,27,26,27,25,27,26,27,25,26,25,27,24,26,25,23,25,23,24,23,23,23,22,20,20,18,17,12,10,24,32,33,32,33,33,34,35,35,35
8,5,7,8,8,12,10,6,6,1,2,8,19,21,22,23,23,23,23,25,23,24,24,25,25,26,27,25,25,25,26,27,27,27,27,27,26,28,26,27,27,28,27,27,26,25,25,25,26,24,25,25,23,25,24,23,23,23,21,23,21,21,20,19,15,8,1,3,6,30,33,34,33,33,33,33,34,34,35,35,7,6,6,7,9,10,8,7,5,6,2,2,15,20,23,25,22,23,23,23,22,25,24,25,25,23,25,26,25,27,26,27,27,26,25,27,25,27,25,25,25,25,25,26,26,25,24,23,25,24,23,22,22,23,20,23,21,19,18,16,14,10,7,3,13,13,8,24,32,34,34,34,33,33,33,33,34,34,35,35
6,5,5,7,7,12,9,7,12,16,15,7,10,19,22,22,23,23,22,25,23,23,24,24,25,25,25,25,25,25,25,25,27,26,26,26,25,25,17,8,17,23,25,23,24,25,24,21,23,22,21,19,12,6,4,3,0,7,8,13,17,16,11,1,0,1,12,21,33,35,35,34,33,32,33,33,34,34,34,35,3,3,4,4,5,8,8,10,17,14,16,13,6,17,22,23,23,23,22,23,25,24,24,25,23,25,25,26,25,26,26,26,27,28,28,26,26,25,11,2,16,24,25,25,25,24,24,22,22,19,11,5,16,16,16,15,17,14,16,17,13,12,14,5,2,7,0,10,25,34,35,34,33,32,32,33,33,34,35,35
15,15,17,19,20,21,25,20,23,22,25,25,27,26,25,24,24,25,24,23,25,25,27,29,27,26,27,27,28,28,27,27,28,28,28,28,29,27,28,27,26,27,25,28,29,28,27,29,29,30,29,28,31,31,30,31,31,32,30,31,30,32,31,32,31,33,33,33,33,33,34,32,33,34,35,35,35,34,34,33,8,9,13,15,18,20,21,21,24,23,26,24,25,26,25,24,25,23,23,25,25,26,27,27,26,25,28,25,26,27,28,28,27,30,29,28,28,28,27,27,27,27,27,27,29,28,29,27,30,31,29,31,31,31,30,31,32,31,32,33,33,31,31,31,31,33,33,33,31,33,33,33,33,33,33,35,33,33,33,33
0,1,3,6,15,16,19,20,23,22,24,23,25,26,25,23,25,23,24,24,24,26,26,25,25,27,29,27,26,27,28,29,28,29,27,29,28,26,27,27,27,27,27,27,27,26,29,28,30,29,29,31,32,32,31,32,32,31,32,31,32,31,31,31,31,34,33,33,31,33,33,33,33,33,33,35,34,33,33,35,8,7,5,0,8,11,18,20,21,22,24,25,27,25,25,27,25,26,27,26,25,27,27,27,26,27,27,27,27,28,29,27,29,30,29,28,28,29,28,27,27,28,29,27,29,30,28,29,29,31,31,31,33,31,31,33,33,33,31,33,31,33,31,32,33,34,33,33,33,33,33,31,33,34,32,34,33,32,33,35
13,15,12,6,0,8,15,18,21,24,25,24,27,25,27,27,26,25,26,26,27,27,26,26,25,27,28,27,27,29,27,29,30,29,29,30,29,29,30,30,29,28,28,28,29,29,28,27,30,31,30,31,33,32,32,33,33,31,31,31,31,33,33,31,33,32,33,33,31,33,33,31,33,34,32,32,33,35,36,35,15,13,16,16,7,1,13,16,21,21,24,25,27,27,27,26,26,25,26,25,25,26,27,26,26,28,27,27,26,28,27,29,27,31,30,28,29,30,29,26,26,27,27,28,29,30,28,28,29,31,30,33,33,33,31,32,32,31,33,33,33,31,33,33,33,32,33,33,31,33,33,31,31,33,32,33,35,34,35,35
0,1,6,8,12,1,9,15,20,23,24,27,27,27,25,25,25,27,25,27,26,26,25,27,27,26,30,27,29,28,27,29,29,31,31,31,29,29,29,27,28,28,27,28,30,29,31,30,29,30,31,31,33,31,33,33,34,32,33,34,33,32,33,33,32,33,33,33,31,32,32,31,33,33,33,35,35,35,35,33,19,22,17,7,14,8,5,11,20,21,25,25,27,27,25,26,25,25,27,26,27,27,27,27,27,29,26,27,29,29,28,29,29,31,28,30,28,29,30,27,27,27,28,30,28,29,29,29,30,31,31,32,32,33,33,34,33,32,31,32,32,32,33,32,33,33,35,33,31,31,33,31,33,33,35,33,35,33,33,33
31,31,30,24,0,15,1,10,15,20,24,25,26,26,27,25,27,27,25,27,25,27,27,28,27,29,29,27,29,28,27,30,29,30,29,30,29,29,29,28,29,27,27,29,29,31,30,31,31,31,31,32,32,32,32,32,34,32,33,31,32,32,31,32,32,32,32,32,31,33,33,32,33,36,33,32,32,32,32,32,32,32,32,30,15,17,2,8,15,19,24,25,25,26,27,25,26,25,27,27,25,30,28,27,27,29,29,28,29,30,28,30,29,30,30,30,29,31,28,28,29,29,28,30,29,31,31,31,30,31,32,32,33,33,33,33,33,31,33,31,33,31,31,31,31,33,33,33,33,32,35,33,33,33,33,32,33,32,32,32
33,33,32,30,16,17,3,13,18,21,23,23,25,26,27,27,25,25,26,27,27,28,28,29,27,29,30,30,30,30,30,31,30,31,31,29,29,29,30,29,29,30,29,30,30,31,31,31,32,32,31,32,35,32,33,32,33,33,33,33,33,33,33,31,32,32,33,34,33,34,33,34,32,33,32,33,33,34,35,33,34,33,32,31,16,12,4,11,16,19,23,23,23,25,25,26,25,25,26,25,23,25,25,27,26,26,27,27,29,29,29,31,30,31,30,30,31,29,30,29,30,31,29,31,30,31,29,31,31,31,31,32,33,33,33,33,33,31,33,32,31,32,33,30,32,31,33,33,33,31,33,30,31,33,31,31,31,33,32,32
33,33,34,31,6,10,6,13,15,20,23,23,25,25,23,25,23,23,24,25,25,25,25,25,26,27,27,27,29,29,29,30,30,31,31,29,30,29,29,31,30,29,30,31,30,31,31,30,31,32,32,33,33,34,35,34,33,32,32,33,31,31,32,33,32,31,33,34,32,31,33,31,31,32,31,32,32,31,32,32,31,32,32,30,1,5,8,16,17,20,22,21,24,23,22,24,23,25,23,23,24,23,25,26,26,26,28,27,27,27,27,27,29,30,30,28,28,29,30,29,30,29,30,29,30,31,30,30,32,31,31,33,33,33,33,33,33,31,33,32,31,31,32,33,33,33,33,32,32,31,32,31,31,31,32,31,30,31,31,30
31,31,30,28,11,2,10,15,19,21,25,23,23,25,23,25,23,22,22,24,23,25,25,24,23,25,27,27,27,26,26,27,28,28,28,26,28,27,29,28,30,29,30,30,31,31,31,31,33,31,31,32,33,34,32,33,33,31,31,31,32,33,33,33,33,32,31,32,31,31,31,31,32,31,31,30,31,31,30,31,27,28,28,21,17,0,13,15,21,23,25,23,25,25,25,23,23,23,25,23,23,24,25,24,24,27,27,26,27,27,25,27,27,27,28,27,26,27,28,26,27,28,28,29,30,30,30,31,31,32,32,33,33,35,32,33,33,31,33,33,33,33,33,31,31,33,32,32,30,30,31,31,30,30,29,29,30,31,30,31
27,29,25,14,17,1,13,18,21,23,26,24,26,25,25,25,23,23,25,25,23,23,23,24,25,26,26,25,25,27,25,25,26,27,28,27,25,26,26,25,26,27,28,29,29,27,27,29,31,30,31,31,33,31,31,31,31,32,32,32,32,33,31,31,31,30,31,30,30,30,33,30,30,30,28,29,29,29,28,29,26,26,26,19,13,4,15,21,20,23,26,25,27,28,26,25,25,23,24,25,26,25,25,24,24,26,25,25,26,27,25,25,26,26,27,26,25,25,25,25,27,26,26,29,29,29,26,25,27,29,29,31,31,31,31,31,33,32,33,33,31,31,31,31,29,30,29,30,30,31,32,28,28,29,28,28,28,27,25,26
28,27,28,17,9,7,18,22,22,25,27,26,27,26,27,26,26,25,25,26,25,26,26,27,25,26,26,25,26,27,27,27,25,27,25,25,26,25,25,27,29,29,29,30,28,28,28,27,29,29,29,30,31,30,31,32,32,32,31,31,31,31,31,30,29,29,29,27,29,30,31,27,27,26,26,26,23,20,17,17,30,30,26,0,0,10,17,21,23,25,27,27,27,25,27,27,27,26,26,26,26,25,25,29,27,27,28,27,27,27,26,26,28,27,28,25,25,27,27,26,29,29,29,30,31,29,28,29,29,30,30,30,31,28,31,31,31,31,32,31,30,29,30,29,30,27,28,27,27,28,27,25,23,19,20,17,13,11,9,10
31,29,23,14,4,13,20,22,23,25,26,28,27,28,28,27,27,27,25,27,28,28,28,29,27,28,29,29,28,29,29,29,29,28,28,27,27,29,29,30,31,30,30,31,31,30,31,30,31,31,31,32,33,31,30,30,31,31,31,30,31,30,29,28,28,28,28,25,25,26,25,18,13,10,9,8,5,3,2,4,30,27,7,8,7,15,20,21,24,23,27,25,27,27,27,25,28,27,27,27,27,27,28,27,27,29,30,28,28,29,30,30,28,28,29,30,28,29,29,28,31,30,30,31,31,31,31,30,31,31,31,33,34,32,31,31,31,30,29,29,27,28,28,27,27,27,27,25,22,17,13,6,6,5,3,1,0,2,3,1
28,18,16,0,13,16,21,23,25,25,26,26,28,28,27,25,26,27,25,28,26,27,26,27,27,28,29,29,27,29,28,31,30,30,30,30,31,30,30,29,30,31,29,31,31,31,30,31,31,33,33,32,32,31,28,29,29,29,29,29,27,27,28,26,27,25,25,20,12,8,5,3,0,1,4,8,7,8,10,9,23,3,6,7,15,18,22,23,25,24,26,25,25,26,27,25,26,26,26,27,25,27,27,29,28,28,27,28,29,31,29,30,29,31,29,31,30,31,29,29,31,30,30,31,30,31,31,33,34,32,31,31,31,29,27,29,31,29,28,28,29,27,26,27,25,23,20,11,6,3,2,2,3,4,9,12,14,16,14,15
16,13,5,11,17,20,23,22,24,23,25,25,26,26,26,26,25,25,25,25,27,26,27,27,28,26,28,27,27,28,29,28,30,31,31,30,31,30,31,31,30,30,30,31,29,30,30,31,33,31,29,30,30,30,28,29,28,27,29,29,28,26,27,25,23,17,8,4,2,0,2,6,8,8,12,17,15,13,15,13,6,1,8,15,19,21,23,22,23,23,26,25,27,26,25,25,27,25,25,25,23,26,26,25,27,25,27,28,27,29,27,27,29,30,30,29,29,28,30,29,29,30,30,29,29,29,30,31,30,30,27,29,29,27,28,30,28,26,27,28,29,26,25,21,14,7,2,1,1,2,7,13,16,16,17,15,10,3,2,0
17,2,13,15,21,21,23,22,23,23,25,25,25,26,25,25,25,24,26,25,26,25,27,25,26,27,27,26,27,27,27,27,29,29,28,29,28,30,31,28,28,29,29,30,29,28,29,28,31,28,27,28,29,29,27,29,27,28,28,29,28,25,22,13,4,2,1,2,11,12,13,16,7,5,7,11,14,23,26,28,13,2,9,15,20,21,22,21,23,23,25,24,25,25,25,25,25,25,24,26,27,25,26,25,27,27,26,26,26,27,27,27,29,27,27,28,27,28,28,30,29,27,27,31,28,29,31,31,31,29,27,27,27,28,27,28,28,27,27,27,27,24,17,6,1,2,2,7,16,16,16,10,1,8,11,24,31,32,32,33
12,3,8,13,19,21,21,22,25,25,25,25,25,25,25,25,25,23,25,25,27,26,26,25,27,25,27,25,27,27,29,27,28,29,27,27,28,27,28,27,29,30,28,29,31,31,31,32,32,29,28,27,29,28,28,28,28,27,28,27,26,21,10,0,2,2,3,10,15,16,11,3,10,19,23,28,32,33,34,35,16,10,2,7,15,17,20,21,22,23,25,24,25,26,25,23,23,23,25,27,25,23,25,25,25,25,26,26,27,27,27,27,28,27,26,27,27,28,28,27,29,30,30,31,31,31,30,32,31,28,28,29,29,28,27,27,28,27,27,27,25,18,3,3,5,3,6,12,17,16,15,0,9,26,30,33,34,35,35,34
17,16,7,2,7,12,17,19,22,22,25,25,25,25,25,23,25,25,25,25,25,25,26,24,26,26,27,25,27,27,27,27,26,26,27,27,28,28,27,28,31,31,31,29,31,31,31,30,33,29,26,27,27,27,27,27,27,27,27,27,25,17,0,7,9,6,10,14,7,17,16,8,15,25,30,33,35,35,34,33,17,16,16,14,9,1,9,15,19,23,25,23,26,25,25,23,25,24,24,25,25,25,27,25,27,26,28,27,26,27,27,28,28,28,28,28,28,29,30,30,30,30,30,29,30,30,30,31,32,31,27,27,28,27,25,28,29,27,27,26,22,10,3,12,12,8,15,6,3,11,16,5,16,25,30,34,34,34,33,33
15,17,17,16,17,15,3,8,17,21,25,25,26,26,27,26,25,25,25,23,26,25,27,26,26,27,27,27,27,28,27,28,26,28,29,27,30,29,29,29,31,31,30,32,31,30,32,32,31,29,27,27,28,26,28,28,29,27,27,27,21,7,6,13,17,14,16,5,5,6,11,8,21,28,32,34,34,34,32,29,12,15,17,15,16,16,13,1,15,18,24,23,25,23,25,25,27,23,24,25,25,24,25,26,27,26,27,27,27,27,26,28,27,29,28,30,29,30,31,31,30,30,30,31,31,31,33,33,32,29,29,27,27,27,27,29,29,29,27,25,18,3,6,12,17,15,13,6,0,2,5,20,28,33,34,34,34,33,32,31
9,13,16,16,16,17,16,10,6,17,24,23,26,24,23,24,25,25,25,25,25,23,26,25,25,26,27,27,26,27,26,27,28,29,29,28,29,30,31,31,31,30,31,30,30,32,31,33,31,29,27,28,28,29,27,28,29,27,26,25,17,1,7,12,16,12,12,8,2,15,21,28,32,34,35,33,33,32,32,33,8,11,13,17,17,17,16,13,0,15,22,21,25,24,25,25,25,23,26,25,25,25,25,25,26,26,26,27,27,27,27,27,27,29,27,29,29,29,30,30,31,31,30,31,31,30,31,33,33,29,28,27,29,29,27,29,29,27,26,25,18,2,6,10,17,12,14,11,11,25,30,32,33,34,34,33,33,32,33,33
8,10,12,16,17,17,13,15,5,12,23,22,25,23,26,25,24,23,26,24,25,25,27,25,27,26,26,25,27,27,29,28,29,27,29,29,29,29,30,29,31,31,30,31,31,30,32,32,31,30,29,27,30,27,29,29,29,27,27,27,22,4,4,10,16,12,12,6,12,27,30,32,32,34,34,32,32,32,31,32,7,7,11,16,16,17,15,14,8,10,21,21,25,25,24,25,23,24,26,25,25,25,26,26,25,26,27,25,27,27,27,27,28,30,28,27,28,29,30,29,30,31,29,31,30,31,30,30,31,27,30,30,29,28,28,27,28,29,27,27,23,10,5,11,16,11,3,1,20,28,30,32,32,33,33,32,31,31,32,31
4,6,10,16,17,17,15,15,10,6,19,23,23,23,23,25,27,25,25,25,26,25,27,26,25,27,27,27,26,27,27,27,27,28,29,29,28,31,29,30,30,30,30,31,30,30,30,29,29,30,29,28,29,29,27,29,29,27,27,27,25,15,1,10,16,11,0,6,24,31,30,31,31,32,32,31,28,29,30,30,3,3,7,12,17,17,15,13,7,6,20,21,25,23,25,25,25,25,25,25,25,26,27,26,26,26,27,26,27,27,27,27,28,27,28,30,27,30,30,30,31,31,29,31,29,29,29,28,28,29,27,28,28,29,29,29,30,28,27,28,27,21,3,7,16,17,16,14,11,30,32,31,31,32,31,30,30,30,30,29
3,2,6,9,14,16,15,13,8,5,19,21,23,25,25,24,24,22,23,23,25,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,29,29,30,29,29,28,27,29,28,27,28,28,27,28,28,30,29,27,29,28,29,27,27,26,26,25,13,5,13,13,13,16,11,28,32,35,34,32,31,31,31,32,30,28,1,0,3,7,10,14,13,13,6,3,17,21,25,25,25,24,23,23,25,25,23,25,25,25,25,26,29,25,27,27,26,27,27,28,28,29,29,30,30,31,30,29,28,28,27,29,27,27,27,29,27,29,28,28,28,29,29,29,27,26,27,25,21,5,12,8,8,16,2,27,32,35,34,33,32,32,31,32,32,30
1,2,2,6,7,9,10,8,7,3,17,20,23,23,25,23,23,23,24,24,24,25,25,25,25,27,26,28,26,27,27,28,27,28,27,28,29,30,29,29,29,28,26,27,27,28,27,28,27,28,29,29,28,26,27,27,27,27,27,27,27,26,25,13,8,11,7,12,5,30,32,33,33,32,32,33,32,32,31,28,0,2,3,4,5,3,3,7,6,4,17,20,25,25,25,24,25,22,25,25,25,24,26,26,26,27,27,27,26,27,28,28,28,28,28,28,29,29,30,30,29,29,25,29,27,28,28,28,29,27,30,29,29,29,29,29,29,27,26,27,26,27,25,18,4,12,7,10,3,28,32,33,33,32,33,33,33,32,29,28
2,1,3,3,3,3,3,4,6,4,17,21,23,25,26,25,23,25,25,23,25,25,25,25,27,26,27,26,27,28,27,27,28,30,29,30,27,27,27,30,30,29,27,27,27,27,28,26,29,28,28,27,29,29,28,29,27,27,27,27,27,26,25,21,1,13,13,8,17,1,14,26,28,32,33,32,32,32,28,26,1,0,3,3,2,3,1,3,2,4,17,21,23,23,23,25,23,23,25,25,25,24,25,25,25,26,27,26,27,27,26,26,28,30,28,30,28,30,29,31,30,27,28,30,27,27,26,26,27,27,28,27,28,30,28,27,28,27,27,27,27,26,25,23,11,7,17,16,16,15,17,14,6,31,34,32,31,31,30,29
2,2,2,3,2,2,3,3,1,2,18,20,23,24,26,23,25,23,24,23,25,25,25,25,25,26,26,25,27,27,27,27,29,29,28,28,28,29,28,29,29,31,28,29,27,27,26,26,27,26,27,26,27,27,28,28,27,27,27,27,27,25,25,25,20,2,13,7,13,6,11,15,11,33,34,32,31,31,31,30,6,5,3,5,3,3,2,2,0,1,13,19,23,23,23,25,24,23,25,24,25,25,24,26,24,27,27,26,26,27,27,28,27,28,28,29,27,28,30,29,29,29,27,28,28,27,29,27,28,27,28,27,27,26,29,27,27,27,26,28,26,26,26,26,23,17,7,16,17,30,31,30,34,35,34,32,31,31,30,31
7,6,5,6,5,4,2,2,0,0,13,20,23,23,24,23,23,25,24,23,25,23,25,26,26,26,27,27,27,25,27,27,27,28,28,29,28,29,28,28,29,30,27,28,27,27,26,25,27,27,28,27,28,28,27,28,27,27,27,27,26,25,26,25,24,23,9,12,3,26,32,33,35,35,34,33,32,31,32,32,9,7,6,7,8,7,4,1,0,1,14,18,23,23,25,24,24,24,23,23,24,24,25,26,25,27,27,27,25,26,26,27,27,27,29,29,29,27,28,27,27,28,27,27,28,26,27,26,27,27,27,26,27,27,27,27,27,26,27,27,26,25,25,25,23,23,21,6,16,13,30,32,34,34,35,34,33,33,32,33
10,8,7,8,10,7,6,3,1,0,9,19,22,25,25,25,24,23,23,23,23,23,25,25,24,26,27,25,27,27,27,27,27,29,27,28,27,29,28,29,28,27,26,27,27,27,26,26,28,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,23,25,23,21,6,12,25,31,33,34,35,35,34,34,33,33,12,12,10,10,10,10,6,3,1,0,10,20,22,24,25,23,23,23,23,24,25,24,25,26,26,26,27,25,25,27,27,27,27,30,28,28,27,28,27,28,31,28,27,27,27,27,26,26,27,27,27,26,27,26,27,27,26,26,25,27,27,24,25,25,25,24,24,23,18,3,14,30,32,33,34,34,34,35,34,33
